Measurement number,Cluster number,Indices number,X-coordinate [mm],Y-coordinate [mm],Z-coordinate [mm],Row number,Column number,Slice number
1,1,1,-25,-25,0,1,1,1
2,1,2,-25,-24.5,0,2,1,1
3,1,3,-25,-24,0,3,1,1
4,1,4,-25,-23.5,0,4,1,1
5,1,5,-25,-23,0,5,1,1
6,1,6,-25,-22.5,0,6,1,1
7,1,7,-25,-22,0,7,1,1
8,1,8,-25,-21.5,0,8,1,1
9,1,9,-25,-21,0,9,1,1
10,1,10,-25,-20.5,0,10,1,1
11,1,11,-25,-20,0,11,1,1
12,1,12,-25,-19.5,0,12,1,1
13,1,13,-25,-19,0,13,1,1
14,1,14,-25,-18.5,0,14,1,1
15,1,15,-25,-18,0,15,1,1
16,1,16,-25,-17.5,0,16,1,1
17,1,17,-25,-17,0,17,1,1
18,1,18,-25,-16.5,0,18,1,1
19,1,19,-25,-16,0,19,1,1
20,1,20,-25,-15.5,0,20,1,1
21,1,21,-25,-15,0,21,1,1
22,1,22,-25,-14.5,0,22,1,1
23,1,23,-25,-14,0,23,1,1
24,1,24,-25,-13.5,0,24,1,1
25,1,25,-25,-13,0,25,1,1
26,1,26,-25,-12.5,0,26,1,1
27,1,27,-25,-12,0,27,1,1
28,1,28,-25,-11.5,0,28,1,1
29,1,29,-25,-11,0,29,1,1
30,1,30,-25,-10.5,0,30,1,1
31,1,31,-25,-10,0,31,1,1
32,1,32,-25,-9.5,0,32,1,1
33,1,33,-25,-9,0,33,1,1
34,1,34,-25,-8.5,0,34,1,1
35,1,35,-25,-8,0,35,1,1
36,1,36,-25,-7.5,0,36,1,1
37,1,37,-25,-7,0,37,1,1
38,1,38,-25,-6.5,0,38,1,1
39,1,39,-25,-6,0,39,1,1
40,1,40,-25,-5.5,0,40,1,1
41,1,41,-25,-5,0,41,1,1
42,1,42,-25,-4.5,0,42,1,1
43,1,43,-25,-4,0,43,1,1
44,1,44,-25,-3.5,0,44,1,1
45,1,45,-25,-3,0,45,1,1
46,1,46,-25,-2.5,0,46,1,1
47,1,47,-25,-2,0,47,1,1
48,1,48,-25,-1.5,0,48,1,1
49,1,49,-25,-1,0,49,1,1
50,1,50,-25,-0.5,0,50,1,1
51,1,51,-25,0,0,51,1,1
52,1,52,-25,0.5,0,52,1,1
53,1,53,-25,1,0,53,1,1
54,1,54,-25,1.5,0,54,1,1
55,1,55,-25,2,0,55,1,1
56,1,56,-25,2.5,0,56,1,1
57,1,57,-25,3,0,57,1,1
58,1,58,-25,3.5,0,58,1,1
59,1,59,-25,4,0,59,1,1
60,1,60,-25,4.5,0,60,1,1
61,1,61,-25,5,0,61,1,1
62,1,62,-25,5.5,0,62,1,1
63,1,63,-25,6,0,63,1,1
64,1,64,-25,6.5,0,64,1,1
65,1,65,-25,7,0,65,1,1
66,1,66,-25,7.5,0,66,1,1
67,1,67,-25,8,0,67,1,1
68,1,68,-25,8.5,0,68,1,1
69,1,69,-25,9,0,69,1,1
70,1,70,-25,9.5,0,70,1,1
71,1,71,-25,10,0,71,1,1
72,1,72,-25,10.5,0,72,1,1
73,1,73,-25,11,0,73,1,1
74,1,74,-25,11.5,0,74,1,1
75,1,75,-25,12,0,75,1,1
76,1,76,-25,12.5,0,76,1,1
77,1,77,-25,13,0,77,1,1
78,1,78,-25,13.5,0,78,1,1
79,1,79,-25,14,0,79,1,1
80,1,80,-25,14.5,0,80,1,1
81,1,81,-25,15,0,81,1,1
82,1,82,-25,15.5,0,82,1,1
83,1,83,-25,16,0,83,1,1
84,1,84,-25,16.5,0,84,1,1
85,1,85,-25,17,0,85,1,1
86,1,86,-25,17.5,0,86,1,1
87,1,87,-25,18,0,87,1,1
88,1,88,-25,18.5,0,88,1,1
89,1,89,-25,19,0,89,1,1
90,1,90,-25,19.5,0,90,1,1
91,1,91,-25,20,0,91,1,1
92,1,92,-25,20.5,0,92,1,1
93,1,93,-25,21,0,93,1,1
94,1,94,-25,21.5,0,94,1,1
95,1,95,-25,22,0,95,1,1
96,1,96,-25,22.5,0,96,1,1
97,1,97,-25,23,0,97,1,1
98,1,98,-25,23.5,0,98,1,1
99,1,99,-25,24,0,99,1,1
100,1,100,-25,24.5,0,100,1,1
101,1,101,-25,25,0,101,1,1
102,1,102,-24.5,-25,0,1,2,1
103,1,103,-24.5,-24.5,0,2,2,1
104,1,104,-24.5,-24,0,3,2,1
105,1,105,-24.5,-23.5,0,4,2,1
106,1,106,-24.5,-23,0,5,2,1
107,1,107,-24.5,-22.5,0,6,2,1
108,1,108,-24.5,-22,0,7,2,1
109,1,109,-24.5,-21.5,0,8,2,1
110,1,110,-24.5,-21,0,9,2,1
111,1,111,-24.5,-20.5,0,10,2,1
112,1,112,-24.5,-20,0,11,2,1
113,1,113,-24.5,-19.5,0,12,2,1
114,1,114,-24.5,-19,0,13,2,1
115,1,115,-24.5,-18.5,0,14,2,1
116,1,116,-24.5,-18,0,15,2,1
117,1,117,-24.5,-17.5,0,16,2,1
118,1,118,-24.5,-17,0,17,2,1
119,1,119,-24.5,-16.5,0,18,2,1
120,1,120,-24.5,-16,0,19,2,1
121,1,121,-24.5,-15.5,0,20,2,1
122,1,122,-24.5,-15,0,21,2,1
123,1,123,-24.5,-14.5,0,22,2,1
124,1,124,-24.5,-14,0,23,2,1
125,1,125,-24.5,-13.5,0,24,2,1
126,1,126,-24.5,-13,0,25,2,1
127,1,127,-24.5,-12.5,0,26,2,1
128,1,128,-24.5,-12,0,27,2,1
129,1,129,-24.5,-11.5,0,28,2,1
130,1,130,-24.5,-11,0,29,2,1
131,1,131,-24.5,-10.5,0,30,2,1
132,1,132,-24.5,-10,0,31,2,1
133,1,133,-24.5,-9.5,0,32,2,1
134,1,134,-24.5,-9,0,33,2,1
135,1,135,-24.5,-8.5,0,34,2,1
136,1,136,-24.5,-8,0,35,2,1
137,1,137,-24.5,-7.5,0,36,2,1
138,1,138,-24.5,-7,0,37,2,1
139,1,139,-24.5,-6.5,0,38,2,1
140,1,140,-24.5,-6,0,39,2,1
141,1,141,-24.5,-5.5,0,40,2,1
142,1,142,-24.5,-5,0,41,2,1
143,1,143,-24.5,-4.5,0,42,2,1
144,1,144,-24.5,-4,0,43,2,1
145,1,145,-24.5,-3.5,0,44,2,1
146,1,146,-24.5,-3,0,45,2,1
147,1,147,-24.5,-2.5,0,46,2,1
148,1,148,-24.5,-2,0,47,2,1
149,1,149,-24.5,-1.5,0,48,2,1
150,1,150,-24.5,-1,0,49,2,1
151,1,151,-24.5,-0.5,0,50,2,1
152,1,152,-24.5,0,0,51,2,1
153,1,153,-24.5,0.5,0,52,2,1
154,1,154,-24.5,1,0,53,2,1
155,1,155,-24.5,1.5,0,54,2,1
156,1,156,-24.5,2,0,55,2,1
157,1,157,-24.5,2.5,0,56,2,1
158,1,158,-24.5,3,0,57,2,1
159,1,159,-24.5,3.5,0,58,2,1
160,1,160,-24.5,4,0,59,2,1
161,1,161,-24.5,4.5,0,60,2,1
162,1,162,-24.5,5,0,61,2,1
163,1,163,-24.5,5.5,0,62,2,1
164,1,164,-24.5,6,0,63,2,1
165,1,165,-24.5,6.5,0,64,2,1
166,1,166,-24.5,7,0,65,2,1
167,1,167,-24.5,7.5,0,66,2,1
168,1,168,-24.5,8,0,67,2,1
169,1,169,-24.5,8.5,0,68,2,1
170,1,170,-24.5,9,0,69,2,1
171,1,171,-24.5,9.5,0,70,2,1
172,1,172,-24.5,10,0,71,2,1
173,1,173,-24.5,10.5,0,72,2,1
174,1,174,-24.5,11,0,73,2,1
175,1,175,-24.5,11.5,0,74,2,1
176,1,176,-24.5,12,0,75,2,1
177,1,177,-24.5,12.5,0,76,2,1
178,1,178,-24.5,13,0,77,2,1
179,1,179,-24.5,13.5,0,78,2,1
180,1,180,-24.5,14,0,79,2,1
181,1,181,-24.5,14.5,0,80,2,1
182,1,182,-24.5,15,0,81,2,1
183,1,183,-24.5,15.5,0,82,2,1
184,1,184,-24.5,16,0,83,2,1
185,1,185,-24.5,16.5,0,84,2,1
186,1,186,-24.5,17,0,85,2,1
187,1,187,-24.5,17.5,0,86,2,1
188,1,188,-24.5,18,0,87,2,1
189,1,189,-24.5,18.5,0,88,2,1
190,1,190,-24.5,19,0,89,2,1
191,1,191,-24.5,19.5,0,90,2,1
192,1,192,-24.5,20,0,91,2,1
193,1,193,-24.5,20.5,0,92,2,1
194,1,194,-24.5,21,0,93,2,1
195,1,195,-24.5,21.5,0,94,2,1
196,1,196,-24.5,22,0,95,2,1
197,1,197,-24.5,22.5,0,96,2,1
198,1,198,-24.5,23,0,97,2,1
199,1,199,-24.5,23.5,0,98,2,1
200,1,200,-24.5,24,0,99,2,1
201,1,201,-24.5,24.5,0,100,2,1
202,1,202,-24.5,25,0,101,2,1
203,1,203,-24,-25,0,1,3,1
204,1,204,-24,-24.5,0,2,3,1
205,1,205,-24,-24,0,3,3,1
206,1,206,-24,-23.5,0,4,3,1
207,1,207,-24,-23,0,5,3,1
208,1,208,-24,-22.5,0,6,3,1
209,1,209,-24,-22,0,7,3,1
210,1,210,-24,-21.5,0,8,3,1
211,1,211,-24,-21,0,9,3,1
212,1,212,-24,-20.5,0,10,3,1
213,1,213,-24,-20,0,11,3,1
214,1,214,-24,-19.5,0,12,3,1
215,1,215,-24,-19,0,13,3,1
216,1,216,-24,-18.5,0,14,3,1
217,1,217,-24,-18,0,15,3,1
218,1,218,-24,-17.5,0,16,3,1
219,1,219,-24,-17,0,17,3,1
220,1,220,-24,-16.5,0,18,3,1
221,1,221,-24,-16,0,19,3,1
222,1,222,-24,-15.5,0,20,3,1
223,1,223,-24,-15,0,21,3,1
224,1,224,-24,-14.5,0,22,3,1
225,1,225,-24,-14,0,23,3,1
226,1,226,-24,-13.5,0,24,3,1
227,1,227,-24,-13,0,25,3,1
228,1,228,-24,-12.5,0,26,3,1
229,1,229,-24,-12,0,27,3,1
230,1,230,-24,-11.5,0,28,3,1
231,1,231,-24,-11,0,29,3,1
232,1,232,-24,-10.5,0,30,3,1
233,1,233,-24,-10,0,31,3,1
234,1,234,-24,-9.5,0,32,3,1
235,1,235,-24,-9,0,33,3,1
236,1,236,-24,-8.5,0,34,3,1
237,1,237,-24,-8,0,35,3,1
238,1,238,-24,-7.5,0,36,3,1
239,1,239,-24,-7,0,37,3,1
240,1,240,-24,-6.5,0,38,3,1
241,1,241,-24,-6,0,39,3,1
242,1,242,-24,-5.5,0,40,3,1
243,1,243,-24,-5,0,41,3,1
244,1,244,-24,-4.5,0,42,3,1
245,1,245,-24,-4,0,43,3,1
246,1,246,-24,-3.5,0,44,3,1
247,1,247,-24,-3,0,45,3,1
248,1,248,-24,-2.5,0,46,3,1
249,1,249,-24,-2,0,47,3,1
250,1,250,-24,-1.5,0,48,3,1
251,1,251,-24,-1,0,49,3,1
252,1,252,-24,-0.5,0,50,3,1
253,1,253,-24,0,0,51,3,1
254,1,254,-24,0.5,0,52,3,1
255,1,255,-24,1,0,53,3,1
256,1,256,-24,1.5,0,54,3,1
257,1,257,-24,2,0,55,3,1
258,1,258,-24,2.5,0,56,3,1
259,1,259,-24,3,0,57,3,1
260,1,260,-24,3.5,0,58,3,1
261,1,261,-24,4,0,59,3,1
262,1,262,-24,4.5,0,60,3,1
263,1,263,-24,5,0,61,3,1
264,1,264,-24,5.5,0,62,3,1
265,1,265,-24,6,0,63,3,1
266,1,266,-24,6.5,0,64,3,1
267,1,267,-24,7,0,65,3,1
268,1,268,-24,7.5,0,66,3,1
269,1,269,-24,8,0,67,3,1
270,1,270,-24,8.5,0,68,3,1
271,1,271,-24,9,0,69,3,1
272,1,272,-24,9.5,0,70,3,1
273,1,273,-24,10,0,71,3,1
274,1,274,-24,10.5,0,72,3,1
275,1,275,-24,11,0,73,3,1
276,1,276,-24,11.5,0,74,3,1
277,1,277,-24,12,0,75,3,1
278,1,278,-24,12.5,0,76,3,1
279,1,279,-24,13,0,77,3,1
280,1,280,-24,13.5,0,78,3,1
281,1,281,-24,14,0,79,3,1
282,1,282,-24,14.5,0,80,3,1
283,1,283,-24,15,0,81,3,1
284,1,284,-24,15.5,0,82,3,1
285,1,285,-24,16,0,83,3,1
286,1,286,-24,16.5,0,84,3,1
287,1,287,-24,17,0,85,3,1
288,1,288,-24,17.5,0,86,3,1
289,1,289,-24,18,0,87,3,1
290,1,290,-24,18.5,0,88,3,1
291,1,291,-24,19,0,89,3,1
292,1,292,-24,19.5,0,90,3,1
293,1,293,-24,20,0,91,3,1
294,1,294,-24,20.5,0,92,3,1
295,1,295,-24,21,0,93,3,1
296,1,296,-24,21.5,0,94,3,1
297,1,297,-24,22,0,95,3,1
298,1,298,-24,22.5,0,96,3,1
299,1,299,-24,23,0,97,3,1
300,1,300,-24,23.5,0,98,3,1
301,1,301,-24,24,0,99,3,1
302,1,302,-24,24.5,0,100,3,1
303,1,303,-24,25,0,101,3,1
304,1,304,-23.5,-25,0,1,4,1
305,1,305,-23.5,-24.5,0,2,4,1
306,1,306,-23.5,-24,0,3,4,1
307,1,307,-23.5,-23.5,0,4,4,1
308,1,308,-23.5,-23,0,5,4,1
309,1,309,-23.5,-22.5,0,6,4,1
310,1,310,-23.5,-22,0,7,4,1
311,1,311,-23.5,-21.5,0,8,4,1
312,1,312,-23.5,-21,0,9,4,1
313,1,313,-23.5,-20.5,0,10,4,1
314,1,314,-23.5,-20,0,11,4,1
315,1,315,-23.5,-19.5,0,12,4,1
316,1,316,-23.5,-19,0,13,4,1
317,1,317,-23.5,-18.5,0,14,4,1
318,1,318,-23.5,-18,0,15,4,1
319,1,319,-23.5,-17.5,0,16,4,1
320,1,320,-23.5,-17,0,17,4,1
321,1,321,-23.5,-16.5,0,18,4,1
322,1,322,-23.5,-16,0,19,4,1
323,1,323,-23.5,-15.5,0,20,4,1
324,1,324,-23.5,-15,0,21,4,1
325,1,325,-23.5,-14.5,0,22,4,1
326,1,326,-23.5,-14,0,23,4,1
327,1,327,-23.5,-13.5,0,24,4,1
328,1,328,-23.5,-13,0,25,4,1
329,1,329,-23.5,-12.5,0,26,4,1
330,1,330,-23.5,-12,0,27,4,1
331,1,331,-23.5,-11.5,0,28,4,1
332,1,332,-23.5,-11,0,29,4,1
333,1,333,-23.5,-10.5,0,30,4,1
334,1,334,-23.5,-10,0,31,4,1
335,1,335,-23.5,-9.5,0,32,4,1
336,1,336,-23.5,-9,0,33,4,1
337,1,337,-23.5,-8.5,0,34,4,1
338,1,338,-23.5,-8,0,35,4,1
339,1,339,-23.5,-7.5,0,36,4,1
340,1,340,-23.5,-7,0,37,4,1
341,1,341,-23.5,-6.5,0,38,4,1
342,1,342,-23.5,-6,0,39,4,1
343,1,343,-23.5,-5.5,0,40,4,1
344,1,344,-23.5,-5,0,41,4,1
345,1,345,-23.5,-4.5,0,42,4,1
346,1,346,-23.5,-4,0,43,4,1
347,1,347,-23.5,-3.5,0,44,4,1
348,1,348,-23.5,-3,0,45,4,1
349,1,349,-23.5,-2.5,0,46,4,1
350,1,350,-23.5,-2,0,47,4,1
351,1,351,-23.5,-1.5,0,48,4,1
352,1,352,-23.5,-1,0,49,4,1
353,1,353,-23.5,-0.5,0,50,4,1
354,1,354,-23.5,0,0,51,4,1
355,1,355,-23.5,0.5,0,52,4,1
356,1,356,-23.5,1,0,53,4,1
357,1,357,-23.5,1.5,0,54,4,1
358,1,358,-23.5,2,0,55,4,1
359,1,359,-23.5,2.5,0,56,4,1
360,1,360,-23.5,3,0,57,4,1
361,1,361,-23.5,3.5,0,58,4,1
362,1,362,-23.5,4,0,59,4,1
363,1,363,-23.5,4.5,0,60,4,1
364,1,364,-23.5,5,0,61,4,1
365,1,365,-23.5,5.5,0,62,4,1
366,1,366,-23.5,6,0,63,4,1
367,1,367,-23.5,6.5,0,64,4,1
368,1,368,-23.5,7,0,65,4,1
369,1,369,-23.5,7.5,0,66,4,1
370,1,370,-23.5,8,0,67,4,1
371,1,371,-23.5,8.5,0,68,4,1
372,1,372,-23.5,9,0,69,4,1
373,1,373,-23.5,9.5,0,70,4,1
374,1,374,-23.5,10,0,71,4,1
375,1,375,-23.5,10.5,0,72,4,1
376,1,376,-23.5,11,0,73,4,1
377,1,377,-23.5,11.5,0,74,4,1
378,1,378,-23.5,12,0,75,4,1
379,1,379,-23.5,12.5,0,76,4,1
380,1,380,-23.5,13,0,77,4,1
381,1,381,-23.5,13.5,0,78,4,1
382,1,382,-23.5,14,0,79,4,1
383,1,383,-23.5,14.5,0,80,4,1
384,1,384,-23.5,15,0,81,4,1
385,1,385,-23.5,15.5,0,82,4,1
386,1,386,-23.5,16,0,83,4,1
387,1,387,-23.5,16.5,0,84,4,1
388,1,388,-23.5,17,0,85,4,1
389,1,389,-23.5,17.5,0,86,4,1
390,1,390,-23.5,18,0,87,4,1
391,1,391,-23.5,18.5,0,88,4,1
392,1,392,-23.5,19,0,89,4,1
393,1,393,-23.5,19.5,0,90,4,1
394,1,394,-23.5,20,0,91,4,1
395,1,395,-23.5,20.5,0,92,4,1
396,1,396,-23.5,21,0,93,4,1
397,1,397,-23.5,21.5,0,94,4,1
398,1,398,-23.5,22,0,95,4,1
399,1,399,-23.5,22.5,0,96,4,1
400,1,400,-23.5,23,0,97,4,1
401,1,401,-23.5,23.5,0,98,4,1
402,1,402,-23.5,24,0,99,4,1
403,1,403,-23.5,24.5,0,100,4,1
404,1,404,-23.5,25,0,101,4,1
405,1,405,-23,-25,0,1,5,1
406,1,406,-23,-24.5,0,2,5,1
407,1,407,-23,-24,0,3,5,1
408,1,408,-23,-23.5,0,4,5,1
409,1,409,-23,-23,0,5,5,1
410,1,410,-23,-22.5,0,6,5,1
411,1,411,-23,-22,0,7,5,1
412,1,412,-23,-21.5,0,8,5,1
413,1,413,-23,-21,0,9,5,1
414,1,414,-23,-20.5,0,10,5,1
415,1,415,-23,-20,0,11,5,1
416,1,416,-23,-19.5,0,12,5,1
417,1,417,-23,-19,0,13,5,1
418,1,418,-23,-18.5,0,14,5,1
419,1,419,-23,-18,0,15,5,1
420,1,420,-23,-17.5,0,16,5,1
421,1,421,-23,-17,0,17,5,1
422,1,422,-23,-16.5,0,18,5,1
423,1,423,-23,-16,0,19,5,1
424,1,424,-23,-15.5,0,20,5,1
425,1,425,-23,-15,0,21,5,1
426,1,426,-23,-14.5,0,22,5,1
427,1,427,-23,-14,0,23,5,1
428,1,428,-23,-13.5,0,24,5,1
429,1,429,-23,-13,0,25,5,1
430,1,430,-23,-12.5,0,26,5,1
431,1,431,-23,-12,0,27,5,1
432,1,432,-23,-11.5,0,28,5,1
433,1,433,-23,-11,0,29,5,1
434,1,434,-23,-10.5,0,30,5,1
435,1,435,-23,-10,0,31,5,1
436,1,436,-23,-9.5,0,32,5,1
437,1,437,-23,-9,0,33,5,1
438,1,438,-23,-8.5,0,34,5,1
439,1,439,-23,-8,0,35,5,1
440,1,440,-23,-7.5,0,36,5,1
441,1,441,-23,-7,0,37,5,1
442,1,442,-23,-6.5,0,38,5,1
443,1,443,-23,-6,0,39,5,1
444,1,444,-23,-5.5,0,40,5,1
445,1,445,-23,-5,0,41,5,1
446,1,446,-23,-4.5,0,42,5,1
447,1,447,-23,-4,0,43,5,1
448,1,448,-23,-3.5,0,44,5,1
449,1,449,-23,-3,0,45,5,1
450,1,450,-23,-2.5,0,46,5,1
451,1,451,-23,-2,0,47,5,1
452,1,452,-23,-1.5,0,48,5,1
453,1,453,-23,-1,0,49,5,1
454,1,454,-23,-0.5,0,50,5,1
455,1,455,-23,0,0,51,5,1
456,1,456,-23,0.5,0,52,5,1
457,1,457,-23,1,0,53,5,1
458,1,458,-23,1.5,0,54,5,1
459,1,459,-23,2,0,55,5,1
460,1,460,-23,2.5,0,56,5,1
461,1,461,-23,3,0,57,5,1
462,1,462,-23,3.5,0,58,5,1
463,1,463,-23,4,0,59,5,1
464,1,464,-23,4.5,0,60,5,1
465,1,465,-23,5,0,61,5,1
466,1,466,-23,5.5,0,62,5,1
467,1,467,-23,6,0,63,5,1
468,1,468,-23,6.5,0,64,5,1
469,1,469,-23,7,0,65,5,1
470,1,470,-23,7.5,0,66,5,1
471,1,471,-23,8,0,67,5,1
472,1,472,-23,8.5,0,68,5,1
473,1,473,-23,9,0,69,5,1
474,1,474,-23,9.5,0,70,5,1
475,1,475,-23,10,0,71,5,1
476,1,476,-23,10.5,0,72,5,1
477,1,477,-23,11,0,73,5,1
478,1,478,-23,11.5,0,74,5,1
479,1,479,-23,12,0,75,5,1
480,1,480,-23,12.5,0,76,5,1
481,1,481,-23,13,0,77,5,1
482,1,482,-23,13.5,0,78,5,1
483,1,483,-23,14,0,79,5,1
484,1,484,-23,14.5,0,80,5,1
485,1,485,-23,15,0,81,5,1
486,1,486,-23,15.5,0,82,5,1
487,1,487,-23,16,0,83,5,1
488,1,488,-23,16.5,0,84,5,1
489,1,489,-23,17,0,85,5,1
490,1,490,-23,17.5,0,86,5,1
491,1,491,-23,18,0,87,5,1
492,1,492,-23,18.5,0,88,5,1
493,1,493,-23,19,0,89,5,1
494,1,494,-23,19.5,0,90,5,1
495,1,495,-23,20,0,91,5,1
496,1,496,-23,20.5,0,92,5,1
497,1,497,-23,21,0,93,5,1
498,1,498,-23,21.5,0,94,5,1
499,1,499,-23,22,0,95,5,1
500,1,500,-23,22.5,0,96,5,1
501,1,501,-23,23,0,97,5,1
502,1,502,-23,23.5,0,98,5,1
503,1,503,-23,24,0,99,5,1
504,1,504,-23,24.5,0,100,5,1
505,1,505,-23,25,0,101,5,1
506,1,506,-22.5,-25,0,1,6,1
507,1,507,-22.5,-24.5,0,2,6,1
508,1,508,-22.5,-24,0,3,6,1
509,1,509,-22.5,-23.5,0,4,6,1
510,1,510,-22.5,-23,0,5,6,1
511,1,511,-22.5,-22.5,0,6,6,1
512,1,512,-22.5,-22,0,7,6,1
513,1,513,-22.5,-21.5,0,8,6,1
514,1,514,-22.5,-21,0,9,6,1
515,1,515,-22.5,-20.5,0,10,6,1
516,1,516,-22.5,-20,0,11,6,1
517,1,517,-22.5,-19.5,0,12,6,1
518,1,518,-22.5,-19,0,13,6,1
519,1,519,-22.5,-18.5,0,14,6,1
520,1,520,-22.5,-18,0,15,6,1
521,1,521,-22.5,-17.5,0,16,6,1
522,1,522,-22.5,-17,0,17,6,1
523,1,523,-22.5,-16.5,0,18,6,1
524,1,524,-22.5,-16,0,19,6,1
525,1,525,-22.5,-15.5,0,20,6,1
526,1,526,-22.5,-15,0,21,6,1
527,1,527,-22.5,-14.5,0,22,6,1
528,1,528,-22.5,-14,0,23,6,1
529,1,529,-22.5,-13.5,0,24,6,1
530,1,530,-22.5,-13,0,25,6,1
531,1,531,-22.5,-12.5,0,26,6,1
532,1,532,-22.5,-12,0,27,6,1
533,1,533,-22.5,-11.5,0,28,6,1
534,1,534,-22.5,-11,0,29,6,1
535,1,535,-22.5,-10.5,0,30,6,1
536,1,536,-22.5,-10,0,31,6,1
537,1,537,-22.5,-9.5,0,32,6,1
538,1,538,-22.5,-9,0,33,6,1
539,1,539,-22.5,-8.5,0,34,6,1
540,1,540,-22.5,-8,0,35,6,1
541,1,541,-22.5,-7.5,0,36,6,1
542,1,542,-22.5,-7,0,37,6,1
543,1,543,-22.5,-6.5,0,38,6,1
544,1,544,-22.5,-6,0,39,6,1
545,1,545,-22.5,-5.5,0,40,6,1
546,1,546,-22.5,-5,0,41,6,1
547,1,547,-22.5,-4.5,0,42,6,1
548,1,548,-22.5,-4,0,43,6,1
549,1,549,-22.5,-3.5,0,44,6,1
550,1,550,-22.5,-3,0,45,6,1
551,1,551,-22.5,-2.5,0,46,6,1
552,1,552,-22.5,-2,0,47,6,1
553,1,553,-22.5,-1.5,0,48,6,1
554,1,554,-22.5,-1,0,49,6,1
555,1,555,-22.5,-0.5,0,50,6,1
556,1,556,-22.5,0,0,51,6,1
557,1,557,-22.5,0.5,0,52,6,1
558,1,558,-22.5,1,0,53,6,1
559,1,559,-22.5,1.5,0,54,6,1
560,1,560,-22.5,2,0,55,6,1
561,1,561,-22.5,2.5,0,56,6,1
562,1,562,-22.5,3,0,57,6,1
563,1,563,-22.5,3.5,0,58,6,1
564,1,564,-22.5,4,0,59,6,1
565,1,565,-22.5,4.5,0,60,6,1
566,1,566,-22.5,5,0,61,6,1
567,1,567,-22.5,5.5,0,62,6,1
568,1,568,-22.5,6,0,63,6,1
569,1,569,-22.5,6.5,0,64,6,1
570,1,570,-22.5,7,0,65,6,1
571,1,571,-22.5,7.5,0,66,6,1
572,1,572,-22.5,8,0,67,6,1
573,1,573,-22.5,8.5,0,68,6,1
574,1,574,-22.5,9,0,69,6,1
575,1,575,-22.5,9.5,0,70,6,1
576,1,576,-22.5,10,0,71,6,1
577,1,577,-22.5,10.5,0,72,6,1
578,1,578,-22.5,11,0,73,6,1
579,1,579,-22.5,11.5,0,74,6,1
580,1,580,-22.5,12,0,75,6,1
581,1,581,-22.5,12.5,0,76,6,1
582,1,582,-22.5,13,0,77,6,1
583,1,583,-22.5,13.5,0,78,6,1
584,1,584,-22.5,14,0,79,6,1
585,1,585,-22.5,14.5,0,80,6,1
586,1,586,-22.5,15,0,81,6,1
587,1,587,-22.5,15.5,0,82,6,1
588,1,588,-22.5,16,0,83,6,1
589,1,589,-22.5,16.5,0,84,6,1
590,1,590,-22.5,17,0,85,6,1
591,1,591,-22.5,17.5,0,86,6,1
592,1,592,-22.5,18,0,87,6,1
593,1,593,-22.5,18.5,0,88,6,1
594,1,594,-22.5,19,0,89,6,1
595,1,595,-22.5,19.5,0,90,6,1
596,1,596,-22.5,20,0,91,6,1
597,1,597,-22.5,20.5,0,92,6,1
598,1,598,-22.5,21,0,93,6,1
599,1,599,-22.5,21.5,0,94,6,1
600,1,600,-22.5,22,0,95,6,1
601,1,601,-22.5,22.5,0,96,6,1
602,1,602,-22.5,23,0,97,6,1
603,1,603,-22.5,23.5,0,98,6,1
604,1,604,-22.5,24,0,99,6,1
605,1,605,-22.5,24.5,0,100,6,1
606,1,606,-22.5,25,0,101,6,1
607,1,607,-22,-25,0,1,7,1
608,1,608,-22,-24.5,0,2,7,1
609,1,609,-22,-24,0,3,7,1
610,1,610,-22,-23.5,0,4,7,1
611,1,611,-22,-23,0,5,7,1
612,1,612,-22,-22.5,0,6,7,1
613,1,613,-22,-22,0,7,7,1
614,1,614,-22,-21.5,0,8,7,1
615,1,615,-22,-21,0,9,7,1
616,1,616,-22,-20.5,0,10,7,1
617,1,617,-22,-20,0,11,7,1
618,1,618,-22,-19.5,0,12,7,1
619,1,619,-22,-19,0,13,7,1
620,1,620,-22,-18.5,0,14,7,1
621,1,621,-22,-18,0,15,7,1
622,1,622,-22,-17.5,0,16,7,1
623,1,623,-22,-17,0,17,7,1
624,1,624,-22,-16.5,0,18,7,1
625,1,625,-22,-16,0,19,7,1
626,1,626,-22,-15.5,0,20,7,1
627,1,627,-22,-15,0,21,7,1
628,1,628,-22,-14.5,0,22,7,1
629,1,629,-22,-14,0,23,7,1
630,1,630,-22,-13.5,0,24,7,1
631,1,631,-22,-13,0,25,7,1
632,1,632,-22,-12.5,0,26,7,1
633,1,633,-22,-12,0,27,7,1
634,1,634,-22,-11.5,0,28,7,1
635,1,635,-22,-11,0,29,7,1
636,1,636,-22,-10.5,0,30,7,1
637,1,637,-22,-10,0,31,7,1
638,1,638,-22,-9.5,0,32,7,1
639,1,639,-22,-9,0,33,7,1
640,1,640,-22,-8.5,0,34,7,1
641,1,641,-22,-8,0,35,7,1
642,1,642,-22,-7.5,0,36,7,1
643,1,643,-22,-7,0,37,7,1
644,1,644,-22,-6.5,0,38,7,1
645,1,645,-22,-6,0,39,7,1
646,1,646,-22,-5.5,0,40,7,1
647,1,647,-22,-5,0,41,7,1
648,1,648,-22,-4.5,0,42,7,1
649,1,649,-22,-4,0,43,7,1
